OBJECTID,GEOID,Minor_pct,Poverty_pct,Senior_pct,BIPOC_pct,ZeroCar_pct,Disability_pct,LEP_pct,Score_State,Score_Division,Score_MPO,Score_County,Key_CountyFIPS,Key_DivNbr,Key_MPO,GlobalID,Shape__Area,Shape__Length
393,370850707001,0.22294232,0.370382372,0.16882696,0.522683085,0.11556384,0.235015093,0.005088195,13.5,13.5,13.5,15.5,85,6,Mid-Carolina RPO,c194e67c-ffcc-42aa-b1d9-e142f2388529,0.00168883455194191,0.196981641709332
394,371830535232,0.135948098,0.110881746,0.057800059,0.286346211,0,0.079229122,0.054723326,8,8,8,8,183,5,Capital Area MPO,cf7f9b83-98fe-40d9-8f68-3ad7c0e7be62,0.000275165554512569,0.0799811010912545
395,371879501002,0.092067989,0.205382436,0.437677054,0.504249292,0.159509202,0.171606864,0.067723343,11.5,11,12,9,187,1,Albemarle RPO,559ef89a-e772-4b81-a129-936c3138f0f6,0.0040665593430731,0.285474362196897
396,371950007022,0.098901099,0.1996337,0.168498168,0.957875458,0.070093458,0.361788618,0.082417582,14.5,13.5,13.5,13.5,195,4,Upper Coastal Plain RPO,ab8cc593-8058-4b5e-afb9-642bbde3b284,4.49625172223023E-05,0.0354934635521639
397,370710302061,0.230847804,0.106230848,0.050051073,0.270684372,0.017391304,0.025604552,0,9,10.5,10.5,10.5,71,12,Gaston-Cleveland-Lincoln MPO,89455d6b-d412-4049-a538-a229ff5f777c,0.000445314994294677,0.118214507223205
398,370710302062,0.311095984,0.250510551,0.097345133,0.476514636,0,0.122916667,0,11.5,13,13,11.5,71,12,Gaston-Cleveland-Lincoln MPO,ce97b81a-422a-45c2-8920-e37457665be2,0.0005164288445485,0.131219278850399
399,370710301041,0.160789002,0.049013748,0.141063957,0.289898386,0,0.218637993,0.026774595,10,10,10,10,71,12,Gaston-Cleveland-Lincoln MPO,c66300bb-b463-44ab-8abc-0c4d8a47d18f,0.00171473219597829,0.310854618013413
400,370710317051,0.206317868,0.531095755,0.100691017,0.316880553,0,0.245024876,0.196919692,14,15,15,15,71,12,Gaston-Cleveland-Lincoln MPO,116af4e3-a1fb-4697-932f-07ae399e8300,0.00133579820021623,0.199332412714109
401,370710324051,0.181301327,0.077068857,0.145925458,0.194567277,0,0.100474684,0,8,8,8,8,71,12,Gaston-Cleveland-Lincoln MPO,d3cdc323-a510-4f9a-b719-ecbca0b88057,0.00072198048815153,0.156741842365005
402,370710325091,0.249905767,0.147003392,0.112702601,0.089332831,0.005543237,0.098536036,0.007914523,10,11,11,11,71,12,Gaston-Cleveland-Lincoln MPO,940e5db3-195b-470d-966f-58797f96564e,0.00056125053379219,0.111143662591989
403,370710310051,0.118894009,0.094009217,0.196774194,0.12718894,0.02171767,0.157978723,0,8.5,8.5,7,8.5,71,12,Gaston-Cleveland-Lincoln MPO,bedcf27d-986e-4a91-aa18-2015d1c945ba,0.000711296817144103,0.148692342361176
404,370710301032,0.156626506,0.113597246,0.316695353,0,0.036900369,0.267346939,0,8.5,7.5,6.5,6.5,71,12,Gaston-Cleveland-Lincoln MPO,7c011f5b-4de3-4f9c-9d3b-31af26a82489,0.000867099412289463,0.132903571805957
405,370710333111,0.260797342,0.171096346,0.159468439,0,0,0.043280182,0,8,7.5,7.5,8.5,71,12,Gaston-Cleveland-Lincoln MPO,eeeac2b2-9a24-400c-b2ed-d065ff920900,0.000987291456112871,0.157561043758329
406,370710333081,0.072226359,0.22263589,0.165301564,0.302308265,0,0.121039805,0.035087719,9.5,9.5,9.5,9.5,71,12,Gaston-Cleveland-Lincoln MPO,bea21ec3-1485-4690-bb7c-214239086e19,0.00140580420020342,0.173345269836836
407,370710335012,0.179512195,0.374634146,0.274146341,0.356097561,0.021276596,0.249702735,0,11.5,12,12,12,71,12,Gaston-Cleveland-Lincoln MPO,84a1ff1d-eb74-42fc-887d-6cd40f827295,0.000479152101206637,0.128414231066369
408,370710302072,0.17794971,0.286266925,0.20696325,0.059961315,0,0.125944584,0,8.5,8.5,8.5,8.5,71,12,Gaston-Cleveland-Lincoln MPO,448cc23b-42aa-4c22-b4db-4f0537371899,0.000635713472775024,0.119480431243969
409,370710301031,0.294600939,0.400234742,0.240610329,0.143192488,0.033232628,0.246575342,0,11.5,12.5,12.5,12.5,71,12,Gaston-Cleveland-Lincoln MPO,14c33039-d69b-4e04-9246-d4e4d674a3a5,0.00113317797854506,0.189679414598291
410,370710317052,0.142201835,0.220183486,0.14793578,0.150229358,0,0.214783821,0,9.5,9.5,9.5,9.5,71,12,Gaston-Cleveland-Lincoln MPO,e146a170-09f2-42d5-963b-0978b7f16ac5,0.00172291778289946,0.206486080246626
411,370710317062,0.189161554,0.376278119,0.185071575,0,0,0.291556728,0,9.5,10.5,10.5,10.5,71,12,Gaston-Cleveland-Lincoln MPO,e7f145cc-b3a3-44df-a97b-e38a53ae4844,0.000909885475039118,0.153619323271754
412,370710333122,0.255748286,0.02622025,0.150060508,0.112141993,0,0.107951248,0.028792437,10,9.5,10,10,71,12,Gaston-Cleveland-Lincoln MPO,0fc4b687-ea57-4ffc-898b-d5482b1a8403,0.000383687955491041,0.11694349012726
413,370710328012,0.215223097,0.341207349,0.332020997,0.164041995,0.111111111,0.243042672,0,10.5,10.5,10.5,11.5,71,12,Gaston-Cleveland-Lincoln MPO,63204c8f-9841-451a-b5f9-cfa3fd8c479e,8.7090097622422E-05,0.0383997756041749
414,370899316001,0.144101346,0.220110847,0.204275534,0.028503563,0.0864,0.247879359,0,9.5,12,11.5,11.5,89,14,French Broad River MPO,e1668456-2972-4611-9e6f-6ff8541aa3d8,0.000104770257848941,0.0495806680178021
415,371570404004,0.103585657,0.197495731,0.1303358,0.52760387,0.038834951,0.339856491,0,11.5,11.5,12.5,12.5,157,7,Piedmont Triad RPO,1272e0ec-19c8-43b0-a56e-0e92f2263b08,0.000460400746987943,0.106063550979484
416,371650101024,0.204169221,0.505824647,0.186388719,0.541998774,0.167774086,0.289107289,0,14.5,15.5,13.5,13.5,165,8,Lumber River RPO,29f0f3f2-3f5e-4771-8647-2ee71d98d956,0.000214188068866861,0.0619710099597533
417,370670028081,0.165470852,0.287443946,0.221076233,0.337668161,0.034239678,0.175890411,0,11.5,11.5,11.5,11.5,67,9,Winston Salem Urban Area MPO,1001590c-b0c6-4056-9a85-2df66d7d78c0,0.000692558058972281,0.124446741466771
418,371830540123,0.063356164,0.023972603,0.392123288,0.095890411,0,0.093235832,0,5.5,5.5,5.5,5.5,183,5,Capital Area MPO,73dd212c-f864-4f7b-9276-ab1b2946628c,0.000141009696335459,0.0501673394105145
419,371830538072,0.254444444,0.069259259,0.144074074,0.263333333,0,0.07906741,0,9.5,7.5,7.5,7.5,183,5,Capital Area MPO,62bea69d-c165-4a41-90fe-40953b849928,0.000603713835062081,0.104699665752981
420,370250417012,0.095952024,0.098950525,0.244377811,0.448275862,0,0.211158798,0,8.5,8,8,9,25,10,Cabarrus Rowan MPO,fa34ecb5-80d5-49b5-8717-c967ed7dc01f,0.00365161717650153,0.290351276402549
421,370250426031,0.014312977,0.082061069,0.277671756,0.21278626,0,0.086529007,0,6.5,5.5,5.5,5.5,25,10,Cabarrus Rowan MPO,ccbda610-4c98-4c86-b722-461ea088de6c,0.000228895723012101,0.0883860567427408
422,370250407031,0.249555424,0.486069947,0.146413752,0.730883225,0.047984645,0.118856122,0.108666667,15,15.5,14.5,15.5,25,10,Cabarrus Rowan MPO,d16640b1-f14e-4d62-a2bb-510a85721866,0.000160345377253179,0.0553391538556322
423,370250413011,0.226015406,0.068102241,0.133403361,0.307948179,0.039792388,0.04169697,0.02317189,11,9,10.5,9,25,10,Cabarrus Rowan MPO,31a6ceda-b7ea-4b9b-966a-b023ae7f5bfd,0.00141158994642865,0.16751300327417
424,370250417022,0.177972865,0.041500399,0.14924182,0.146049481,0,0.163983903,0,9.5,8.5,8.5,8.5,25,10,Cabarrus Rowan MPO,719d38f9-a257-4118-bd6e-456d98cf3755,0.00395283427155846,0.266276173449048
425,370250419011,0.377919321,0.413305025,0.075017693,0.949044586,0.036111111,0.267303103,0.105107328,17.5,18.5,18.5,18.5,25,10,Cabarrus Rowan MPO,3c2254cb-451a-458a-81af-6297c53abdc0,0.000136710669266904,0.0487346775667694
426,370250424012,0.201500536,0.123794212,0.209539121,0.243837085,0.04815864,0.162508429,0.048082427,10,10,10,9.5,25,10,Cabarrus Rowan MPO,4b68b0b8-6ec2-4316-9e4a-964fa1fa0e3c,0.00053860403068029,0.148546548785619
427,370210008002,0.115384615,0.182005495,0.14010989,0.377747253,0.013029316,0.127813505,0.073964497,10.5,10.5,12,12,21,13,French Broad River MPO,c21057ac-6489-4bb8-8861-1040ed9d1f9d,0.00019212670054003,0.0796254074887686
428,370210004001,0.066689466,0.102941176,0.088919289,0.154924761,0.035014006,0.071230982,0.007015082,9,10,10,9,21,13,French Broad River MPO,20053f6f-85b4-4253-84eb-0e8da1a84726,0.00018568918994788,0.0706787594381341
429,370210019001,0.134219554,0.325042882,0.304888508,0.145368782,0.024087024,0.103797468,0.072555205,9,11,12,11,21,13,French Broad River MPO,764d9095-71eb-4880-84c4-4c98815ed34b,0.000242129101707178,0.07941206757951
430,370779707033,0.298726738,0.499510284,0.1165524,0.584720862,0,0.185294118,0.203853955,15.5,15.5,15,17.5,77,5,Kerr-Tar RPO,56e2acd6-77da-4be8-88aa-6db60001d7a9,0.00119797484012452,0.169887858946973
431,371259511013,0.1330076,0.150380022,0.118892508,0.239413681,0.034246575,0.087017544,0,8,8,9,9,125,8,Triangle Area RPO,27218267-1b9a-42e7-97a8-5b58636b5a2f,0.000690947713792411,0.113114149670772
432,370779703003,0.087452471,0.080481622,0.187579214,0.342839037,0.015673981,0.165818182,0.095669037,11,11,8.5,10.5,77,5,Kerr-Tar RPO,b19a8af0-e5ab-49ec-bfc1-641d844fb8e9,0.00468131164689112,0.311433950337085
433,370779701013,0.132728772,0.115416323,0.272877164,0.488870569,0.004140787,0.204950495,0.015754561,10.5,10.5,9,9.5,77,5,Kerr-Tar RPO,edd4f0b6-c4b3-43b2-b2d9-ea31f80c8cc1,0.00978513480026777,0.581969424978462
434,371950008023,0.351870576,0.653185035,0.082912032,0.936299292,0.296992481,0.307814992,0.041972718,19.5,19.5,18.5,18.5,195,4,Upper Coastal Plain RPO,f7408c94-1bef-4b78-91e7-64da31efa5c8,0.00177425551851229,0.223497879892228
435,371190031113,0,0.133603239,0.151147099,0.213225371,0,0,0,5,4,4,4,119,10,Charlotte Regional Transportation Planning Organization,f52e9da2-5392-4bd2-8734-be9ab6905627,7.1654269049759E-05,0.0350574803984899
436,371830536133,0.211742661,0.135540287,0.169893816,0.2467208,0,0.136170213,0.066582118,8,9.5,10,10,183,5,Capital Area MPO,8a525b8c-0471-4af9-ae5c-c28515e62d87,9.59306605636812E-05,0.0480064269121735
437,371830545023,0.19737459,0.296296296,0.034224098,0.530707923,0.02764977,0.131510417,0.050962038,12,13,13,13,183,5,Capital Area MPO,96815278-70fd-4dce-b152-3f30878cbb4b,0.000581833539172294,0.1135290776108
438,370610905051,0.246958637,0.620437956,0.171532847,0.444038929,0.020920502,0.344894027,0,14,14.5,14,15,61,3,East Carolina RPO,686c6aa0-d12b-489c-a914-ad3f477898b0,0.00156389392327583,0.165756270710964
439,370610902012,0.261083744,0.200738916,0.062807882,0.47044335,0.092783505,0.422619048,0,14.5,14.5,13.5,14.5,61,3,East Carolina RPO,8b18be26-78e7-4119-bcbe-067d1bdea9f7,0.00601617535289733,0.408314371126635
440,370010209012,0.251668255,0.192564347,0.323164919,0.347950429,0.016203704,0.192708333,0.044350581,10.5,11.5,12.5,12.5,1,7,Burlington Graham MPO,5c0a1185-3f45-4f32-bcdd-5936d04d1c5f,0.000224548378355394,0.0677641994950451
441,371470013011,0.204290092,0.388151175,0.172625128,0.758937692,0.226635514,0.176388889,0.062360802,14.5,15.5,15.5,15.5,147,2,Greenville Urban Area MPO,7d30964f-6f1e-4ecc-9bde-ca1c04b48b62,0.000162615554017975,0.0593966714631054
442,370630023001,0.173959445,0.216648879,0.089647812,0.794023479,0.207874016,0.28018018,0.068732394,16.5,16.5,16.5,16.5,63,5,Durham Chapel Hill Carrboro MPO,c9edb79c-9953-4f87-b2e8-a006068e0325,0.00012412225873959,0.0479243238246438
443,370630013011,0.277003484,0.495644599,0.090592334,0.889372822,0.083932854,0.133917397,0.082089552,16,16.5,16.5,16.5,63,5,Durham Chapel Hill Carrboro MPO,f9ec87df-6e59-4a37-8e34-01762cbd30dc,4.07828733841598E-05,0.029123259041213
444,370010211022,0.069004525,0.081447964,0.194570136,0.290723982,0.015345269,0.160539216,0.009356725,9,9,9,9,1,7,Burlington Graham MPO,477753bb-6149-45db-86d9-96b04f1c59e7,0.000294745637575033,0.0782953153556885
445,370010209011,0.135652174,0.086956522,0.149565217,0.275652174,0.053422371,0.260162602,0.03384913,10,11,13,13,1,7,Burlington Graham MPO,81913842-40d6-45a3-9700-02284926828b,0.00014111760265223,0.0553613987110035
446,370010208011,0.195078031,0.291716687,0.147058824,0.406962785,0.018867925,0.135321101,0.058018253,12,13,13,13,1,7,Burlington Graham MPO,d0f7dc39-3c88-4b83-8fe5-d743503d7041,0.00120498515116196,0.211755616515753
447,371190057121,0.182187731,0.09571323,0.124907613,0.180339985,0.015169195,0.088248955,0.028501629,10,9,9,9,119,10,Charlotte Regional Transportation Planning Organization,a56356fa-41e4-4090-b6c1-ff9d46b23922,0.000364122215614771,0.0910341687638743
448,371539706002,0.03515625,0.375,0.412109375,0.359375,0.381679389,0.215346535,0,11.5,11.5,10,10,153,8,Lumber River RPO,88b36cc4-c694-42b4-8243-7a40bc2a5f93,0.000137629804157768,0.0639363438853459
449,371190037022,0.382653061,0.741496599,0.022959184,1,0.302690583,0.28115942,0.017376195,19.5,19.5,19.5,19.5,119,10,Charlotte Regional Transportation Planning Organization,247fda1c-0c4e-4e3c-8602-f0db9514b685,0.000144495048516546,0.0533574428671019
450,371190001021,0,0.074331021,0.047571853,0.405351833,0.043543544,0.010901883,0.021803766,9,9,9,9,119,10,Charlotte Regional Transportation Planning Organization,84817084-e82a-436e-bc8f-ae5eb54622d8,2.23959827962972E-05,0.0215838958865192
451,371190029091,0.175824176,0.086813187,0.166483516,0.073076923,0.030660377,0.044880785,0.018275271,9,9,9,9,119,10,Charlotte Regional Transportation Planning Organization,ea690adc-13b3-4866-ba1b-789664e96217,0.00020443991729735,0.070174102097572
452,371190031052,0.206483983,0.10420687,0.234272482,0.117329217,0,0.109792285,0.033967391,8,8.5,7.5,8.5,119,10,Charlotte Regional Transportation Planning Organization,ea2b242f-a823-434d-b8be-4e1e32044fd1,0.000187506749625754,0.0601527439217768
453,371190056041,0.070557491,0.464285714,0.022212544,0.597125436,0.17037037,0.042363434,0.025187804,13,13,13,13,119,10,Charlotte Regional Transportation Planning Organization,abbd3496-1c78-4ec5-88fa-e54b39611756,0.000450757686849101,0.124296499852915
454,371190016092,0.215966062,0.302352487,0.133436174,0.858465098,0.078947368,0.059322034,0.287847366,15,14,14,14,119,10,Charlotte Regional Transportation Planning Organization,a93e0587-ebca-4707-a687-d0ff1836ab07,0.000133128187599141,0.0547805182698896
455,371190030062,0.195329874,0.110822832,0.161971831,0.200148258,0.007450331,0.086287313,0.026527331,9,9,9,9,119,10,Charlotte Regional Transportation Planning Organization,1e8a7fc6-c68a-4041-9591-119937103d4e,0.000140981202775947,0.0665030766599617
456,371190057142,0.173108329,0.1703865,0.19760479,0.211213936,0,0.128257888,0.002352941,8,10.5,10.5,10.5,119,10,Charlotte Regional Transportation Planning Organization,8a03cb01-e953-4b55-8ec4-6554ba80e797,0.000908274329276537,0.163510021961416
457,371190040001,0.235653236,0.581196581,0.09035409,0.929181929,0.165333333,0.378594249,0,16.5,16.5,16.5,16.5,119,10,Charlotte Regional Transportation Planning Organization,ade5bf24-9106-4da0-8eba-113afa60adcb,0.000183205074108628,0.0617480199195436
458,371190058471,0.229277751,0.01017935,0.149781871,0.222006786,0.058631922,0.118791946,0.020098039,10,10,10,10,119,10,Charlotte Regional Transportation Planning Organization,9bb5650f-aa66-4aab-a4a3-bf063093eae1,0.000292356129193649,0.0755017908166882
459,370670029041,0.148356808,0.184037559,0.218309859,0.120657277,0.034669556,0.190045249,0.018500487,10,10,10,10,67,9,Winston Salem Urban Area MPO,80b171ff-cf48-4851-9482-12030f03fb11,0.00365169486394734,0.305257874130417
460,370570616001,0.190611664,0.46230441,0.073968706,0.613086771,0.297435897,0.104672897,0.251819505,16.5,16.5,15.5,17.5,57,9,High Point Urban Area MPO,5e3bc826-b2b5-48b5-83d3-ea4901eb8e2f,7.29953862901311E-05,0.0345875359351565
461,370010210001,0.263898663,0.525686137,0.107670654,0.647431386,0.143322476,0.123791103,0.115853659,17,17,18,18,1,7,Burlington Graham MPO,7265b4cd-aa84-483b-b7e6-12dd88e00697,7.66930468216742E-05,0.0444482536059148
462,371899203001,0.124188312,0.190746753,0.147727273,0.053571429,0,0.092627599,0,7,8,8,8,189,11,High Country RPO,6649408b-082c-4749-a860-f5ef615358df,0.00196033107022231,0.346364641686906
463,371290122031,0.05920444,0.062904718,0.246993525,0.043478261,0,0.100101112,0.006499536,7,7,7,7,129,3,Wilmington Urban Area MPO,09a81cd2-5b97-4d57-8a3b-f7a43cdf1c42,7.51531638343295E-05,0.0494059472699064
464,371290122023,0.134770889,0.218328841,0.156334232,0.029649596,0.02866242,0.051401869,0,9,9,9,9.5,129,3,Wilmington Urban Area MPO,1670e27f-912f-4d93-b1b4-e7d3116ccb92,6.98774667853286E-05,0.045223529897589
465,371290117052,0.126205083,0.14022787,0.184925504,0.034180543,0,0.070175439,0,6.5,7,6.5,7.5,129,3,Wilmington Urban Area MPO,ecb4452a-07f6-4f8f-baef-b38f4cf9b1c0,0.000141314963684636,0.0541938471985182
466,370710310012,0.307268722,0.099118943,0.136563877,0.300660793,0.16,0.3354531,0,14.5,14.5,14.5,14.5,71,12,Gaston-Cleveland-Lincoln MPO,56c047ba-7934-41c2-a549-757563d067af,0.000156487172716879,0.0649991258687959
467,371999601011,0.218082464,0.245901639,0.234972678,0.063586687,0.016372796,0.228923476,0.018546366,11,11,12.5,13.5,199,13,High Country RPO,3f044626-8cc9-4c55-8604-9d526f7cecad,0.0119732647074215,0.660878086573016
468,370139305023,0.180590295,0.252126063,0.188094047,0.32066033,0.017114914,0.248443337,0.032967033,12.5,12.5,12.5,12.5,13,2,Mid-East RPO,85e13c72-380e-481d-a665-e6f8d162d037,0.00212219840591388,0.216692559872399
469,370139307003,0.180722892,0.161144578,0.206325301,0.034638554,0.006802721,0.151821862,0.01461039,10,9,9,9,13,2,Mid-East RPO,d4056409-5bb7-4e82-b42c-ead69d59962c,0.00791518179289596,0.386656339027406
470,370590803021,0.222675367,0.479608483,0.245513866,0.252446982,0.060493827,0.121531632,0.134993447,12,13,11,17,59,9,Winston Salem Urban Area MPO,442d5796-6192-4d21-a9b0-d958ec2c630e,0.00266049343554187,0.287799747985226
471,370590801021,0.212988193,0.120345141,0.136239782,0.17075386,0,0.197652872,0.008207934,10,10,11.5,12.5,59,9,Northwest Piedmont RPO,1f7b0950-5908-4538-9bf0-8a09d2800a4e,0.00549107478923361,0.334610212770471
472,370590807021,0.188204109,0.29158383,0.100066269,0.206096753,0.111702128,0.271827183,0.023028611,14,13,14,15,59,9,Northwest Piedmont RPO,9f0facb5-e31a-4928-8442-fe723aa1cea6,0.000555210737047673,0.117113541380471
473,371259508022,0.144177449,0.089648799,0.427911275,0.009242144,0,0.164268585,0,6.5,6.5,5.5,5.5,125,8,Triangle Area RPO,3369c588-75d1-4cdc-a26c-5a8cb0ec3c93,0.000298670366646547,0.0994221866323029
474,370850708022,0.052380952,0.18452381,0.198809524,0.098809524,0,0.181582361,0.007194245,8,8,8,8,85,6,Mid-Carolina RPO,c7d6feb3-f5a5-4bac-a22f-ad2119b9ea6d,0.00164406096996572,0.214923707306818
475,371190046002,0.133520075,0.465919701,0.168067227,1,0.31462585,0.179039301,0,14.5,14.5,14.5,14.5,119,10,Charlotte Regional Transportation Planning Organization,0d0fa562-3299-4508-9de4-5797e48b62fe,0.000110454676814697,0.0446423925994903
476,371190047001,0.1391258,0.279850746,0.05010661,0.696695096,0.227906977,0.166666667,0.021487603,14,14,15,15.5,119,10,Charlotte Regional Transportation Planning Organization,702175f7-a3aa-4928-8363-1e00edaaad55,0.000111523570240024,0.0493241463868673
477,371190048001,0.25,0.644578313,0.202560241,0.953313253,0.444108761,0.260823654,0.119402985,17,18.5,18.5,19.5,119,10,Charlotte Regional Transportation Planning Organization,64a5943c-5417-4526-a6cf-ce0f843f4c08,0.000102372815717899,0.0433968384423811
478,370210025052,0.034728406,0.084594835,0.17364203,0.151380232,0.028138528,0.104807692,0.080218778,8.5,10.5,10.5,9.5,21,13,French Broad River MPO,7b767f15-71eb-475e-9390-559bbedc7baf,0.000167857210044531,0.0783744617373018
479,370210025061,0.164742109,0.30638953,0.113163972,0.161662818,0.016494845,0.166030534,0.021933387,12,12,13,12,21,13,French Broad River MPO,82f8cb95-d76b-48e1-b129-741420c57286,0.000349595477018738,0.136155874090706
480,370210025062,0.252845528,0.587804878,0.120325203,0.242276423,0,0.082866741,0.004878049,11,13.5,13.5,13.5,21,13,French Broad River MPO,20bde310-bdc9-46ab-afa3-3aa28c04c196,0.000710377622681335,0.13477961255396
481,370210025063,0.370656371,0.687258687,0.193050193,0.687258687,0.046610169,0.268980477,0.213071895,18.5,17.5,18.5,18.5,21,13,French Broad River MPO,50dbacd2-3db6-4ad8-8045-35735696c7e9,9.72764485140942E-05,0.0562024780273589
482,370210026061,0.30208,0.12064,0.06144,0.05248,0.014245014,0.065107749,0.047780413,11,11,11,11,21,13,French Broad River MPO,532e2834-8b2d-4bcc-b592-f1909f1a7366,0.000783104796028056,0.160474728887975
483,370210026063,0.157207433,0.230537418,0.17729784,0.099949774,0.007692308,0.218192993,0.049792531,11,12,12,12,21,13,French Broad River MPO,672b4dca-fc47-49c5-9853-9ed11ae10483,0.000584776908226559,0.111035660559231
484,370210026073,0.166666667,0.172447013,0.120423892,0.108863198,0.01891253,0.19133574,0.056818182,11,11,11,11,21,13,French Broad River MPO,7fbe8895-69f9-4ce2-a916-e66f43429e5d,0.000219673290530409,0.0776387410809634
485,371050306012,0.095759234,0.10123119,0.242134063,0.114911081,0.029315961,0.129829985,0,7,7,7,7,105,8,Triangle Area RPO,be0fa3ed-ec76-46d5-852a-7d558d82dd24,0.00263097480774377,0.293906488283593
486,371050306023,0.161228407,0.237619962,0.112476008,0.142418426,0.027272727,0.224751067,0.023743569,12,11,11,11,105,8,Triangle Area RPO,ff51ca51-420e-4b6c-9c90-76b79d69fad2,0.0026374626688721,0.246452545258968
