OBJECTID,Tree_ID,Common,DBH,Active,Location,geometry,index_right,name,lat,lon,Deciduous
1748749,110517517,MAPLE: RED,3.0,1,,POINT (514421.52796376334 3897658.4128236533),3,3rd St/Convention,35.22361,-80.84306,1
1748749,110517517,MAPLE: RED,3.0,1,,POINT (514421.52796376334 3897658.4128236533),4,Brooklyn Village,35.22139,-80.84694,1
1748750,110517518,MAPLE: RED,11.0,1,,POINT (514328.17173093697 3897751.76263461),2,CTC/Arena,35.225,-80.84139,1
1748750,110517518,MAPLE: RED,11.0,1,,POINT (514328.17173093697 3897751.76263461),3,3rd St/Convention,35.22361,-80.84306,1
1748750,110517518,MAPLE: RED,11.0,1,,POINT (514328.17173093697 3897751.76263461),4,Brooklyn Village,35.22139,-80.84694,1
1748751,110517519,MAPLE: RED,3.0,1,,POINT (514402.53647704097 3897641.6465708404),2,CTC/Arena,35.225,-80.84139,1
1748751,110517519,MAPLE: RED,3.0,1,,POINT (514402.53647704097 3897641.6465708404),3,3rd St/Convention,35.22361,-80.84306,1
1748751,110517519,MAPLE: RED,3.0,1,,POINT (514402.53647704097 3897641.6465708404),4,Brooklyn Village,35.22139,-80.84694,1
1748752,110517520,MAPLE: RED,10.0,1,,POINT (514320.00588143663 3897744.3381910142),2,CTC/Arena,35.225,-80.84139,1
1748752,110517520,MAPLE: RED,10.0,1,,POINT (514320.00588143663 3897744.3381910142),3,3rd St/Convention,35.22361,-80.84306,1
1748752,110517520,MAPLE: RED,10.0,1,,POINT (514320.00588143663 3897744.3381910142),4,Brooklyn Village,35.22139,-80.84694,1
1748753,110517521,MAPLE: RED,3.0,1,,POINT (514393.4039892509 3897634.237148765),2,CTC/Arena,35.225,-80.84139,1
1748753,110517521,MAPLE: RED,3.0,1,,POINT (514393.4039892509 3897634.237148765),3,3rd St/Convention,35.22361,-80.84306,1
1748753,110517521,MAPLE: RED,3.0,1,,POINT (514393.4039892509 3897634.237148765),4,Brooklyn Village,35.22139,-80.84694,1
1748754,110517522,MAPLE: RED,11.0,1,,POINT (514311.22911099833 3897737.6413885667),2,CTC/Arena,35.225,-80.84139,1
1748754,110517522,MAPLE: RED,11.0,1,,POINT (514311.22911099833 3897737.6413885667),3,3rd St/Convention,35.22361,-80.84306,1
1748754,110517522,MAPLE: RED,11.0,1,,POINT (514311.22911099833 3897737.6413885667),4,Brooklyn Village,35.22139,-80.84694,1
1748755,110517523,MAPLE: RED,10.0,1,,POINT (514303.18628564244 3897730.0962320855),2,CTC/Arena,35.225,-80.84139,1
1748755,110517523,MAPLE: RED,10.0,1,,POINT (514303.18628564244 3897730.0962320855),3,3rd St/Convention,35.22361,-80.84306,1
1748755,110517523,MAPLE: RED,10.0,1,,POINT (514303.18628564244 3897730.0962320855),4,Brooklyn Village,35.22139,-80.84694,1
1748756,110517524,MAPLE: RED,11.0,1,,POINT (514287.8289735857 3897717.0710566468),2,CTC/Arena,35.225,-80.84139,1
1748756,110517524,MAPLE: RED,11.0,1,,POINT (514287.8289735857 3897717.0710566468),3,3rd St/Convention,35.22361,-80.84306,1
1748756,110517524,MAPLE: RED,11.0,1,,POINT (514287.8289735857 3897717.0710566468),4,Brooklyn Village,35.22139,-80.84694,1
1748838,110517606,MAPLE: RED,12.0,1,,POINT (514603.3786757438 3898873.931604956),0,9th Street,35.2297,-80.835,1
1748839,110517607,MAPLE: RED,12.0,1,,POINT (514627.5361075462 3898895.4821441695),0,9th Street,35.2297,-80.835,1
1748846,110517614,MAPLE: RED,3.0,1,,POINT (514783.1940920319 3898860.0685790963),0,9th Street,35.2297,-80.835,1
1748847,110517615,MAPLE: RED,3.0,1,,POINT (514772.31987311965 3898852.0858934396),0,9th Street,35.2297,-80.835,1
1748848,110517616,MAPLE: RED,4.0,1,,POINT (514764.41587575176 3898846.122023865),0,9th Street,35.2297,-80.835,1
1748849,110517617,MAPLE: RED,3.0,1,,POINT (514750.0277452049 3898833.5412392486),0,9th Street,35.2297,-80.835,1
1748850,110517618,MAPLE: RED,3.0,1,,POINT (514743.56807242054 3898828.549008431),0,9th Street,35.2297,-80.835,1
1748851,110517619,MAPLE: RED,3.0,1,,POINT (514733.8202247652 3898819.422596278),0,9th Street,35.2297,-80.835,1
1748852,110517620,MAPLE: RED,3.0,1,,POINT (514724.0710591617 3898811.1457008),0,9th Street,35.2297,-80.835,1
1748853,110517621,MAPLE: RED,3.0,1,,POINT (514715.1752839593 3898803.476860819),0,9th Street,35.2297,-80.835,1
1748854,110517622,MAPLE: RED,3.0,1,,POINT (514690.2311908572 3898782.7954123407),0,9th Street,35.2297,-80.835,1
1748855,110517623,MAPLE: RED,3.0,1,,POINT (514699.71208475233 3898790.4663423873),0,9th Street,35.2297,-80.835,1
1748856,110517624,MAPLE: RED,8.0,1,,POINT (514673.97495651996 3898766.64292443),0,9th Street,35.2297,-80.835,1
1748857,110517625,MAPLE: RED,8.0,1,,POINT (514667.86892060185 3898761.2953435797),0,9th Street,35.2297,-80.835,1
1748858,110517626,MAPLE: RED,7.0,1,512 N CHURCH ST,POINT (514660.23629092425 3898755.1634538677),0,9th Street,35.2297,-80.835,1
1748859,110517627,MAPLE: RED,4.0,1,512 N CHURCH ST,POINT (514652.9871736107 3898749.2827752684),0,9th Street,35.2297,-80.835,1
1748860,110517628,MAPLE: RED,4.0,1,512 N CHURCH ST,POINT (514646.7862377079 3898744.6104370444),0,9th Street,35.2297,-80.835,1
1748861,110517629,MAPLE: RED,4.0,1,512 N CHURCH ST,POINT (514640.245624575 3898738.950520316),0,9th Street,35.2297,-80.835,1
1748862,110517630,MAPLE: RED,4.0,1,,POINT (514633.8359734916 3898733.89750193),0,9th Street,35.2297,-80.835,1
1748863,110517631,MAPLE: RED,4.0,1,,POINT (514625.97884796787 3898727.0366374813),0,9th Street,35.2297,-80.835,1
1748864,110517632,MAPLE: RED,4.0,1,,POINT (514619.21082971036 3898721.3231421397),0,9th Street,35.2297,-80.835,1
1748865,110517633,MAPLE: RED,4.0,1,,POINT (514574.09058078675 3898679.967423279),0,9th Street,35.2297,-80.835,1
1748866,110517634,MAPLE: RED,4.0,1,,POINT (514567.71171890054 3898674.9843208697),0,9th Street,35.2297,-80.835,1
1748867,110517635,MAPLE: RED,4.0,1,400 N CHURCH ST #201,POINT (514560.6744191562 3898668.640541869),0,9th Street,35.2297,-80.835,1
1748887,110517655,MAPLE: RED,6.0,1,,POINT (514411.6069448402 3898543.4740736927),1,7th Street,35.22722,-80.83806,1
1748888,110517656,MAPLE: RED,3.0,1,,POINT (514406.0272771524 3898538.721860359),1,7th Street,35.22722,-80.83806,1
1748889,110517657,MAPLE: RED,7.0,1,,POINT (514362.9914657493 3898499.8536826367),1,7th Street,35.22722,-80.83806,1
1748890,110517658,MAPLE: RED,4.0,1,210 N CHURCH ST #3104,POINT (514341.17084174266 3898481.297435505),1,7th Street,35.22722,-80.83806,1
1748891,110517659,MAPLE: RED,4.0,1,210 N CHURCH ST,POINT (514330.2013770431 3898472.533285636),1,7th Street,35.22722,-80.83806,1
1748893,110517661,MAPLE: RED,4.0,1,,POINT (514303.6347704248 3898450.7513225176),2,CTC/Arena,35.225,-80.84139,1
1748894,110517662,MAPLE: RED,4.0,1,,POINT (514313.0171612797 3898458.412766234),2,CTC/Arena,35.225,-80.84139,1
1748895,110517663,MAPLE: RED,4.0,1,,POINT (514409.0946080686 3898557.101936144),1,7th Street,35.22722,-80.83806,1
1748916,110517684,MAPLE: RED,4.0,1,501 N CHURCH ST,POINT (514580.2148615263 3898703.496054281),0,9th Street,35.2297,-80.835,1
1748917,110517685,MAPLE: RED,4.0,1,501 N CHURCH ST,POINT (514587.25978908746 3898710.1659652977),0,9th Street,35.2297,-80.835,1
1748918,110517686,MAPLE: RED,4.0,1,,POINT (514612.92920580116 3898733.310263087),0,9th Street,35.2297,-80.835,1
1748919,110517687,MAPLE: RED,4.0,1,,POINT (514622.8859352463 3898740.5560094784),0,9th Street,35.2297,-80.835,1
1748920,110517688,MAPLE: RED,4.0,1,,POINT (514633.25432116113 3898749.2119565504),0,9th Street,35.2297,-80.835,1
1748921,110517689,MAPLE: RED,6.0,1,701 N CHURCH ST #2,POINT (514791.09479021165 3898887.456349905),0,9th Street,35.2297,-80.835,1
1748922,110517690,MAPLE: RED,8.0,1,701 N CHURCH ST #4,POINT (514797.8930530741 3898893.420638668),0,9th Street,35.2297,-80.835,1
1748923,110517691,MAPLE: RED,7.0,1,W 10TH ST,POINT (514805.12792976917 3898900.653240605),0,9th Street,35.2297,-80.835,1
1748924,110517692,MAPLE: RED,7.0,1,701 N CHURCH ST #9,POINT (514817.328132454 3898908.9797226447),0,9th Street,35.2297,-80.835,1
1748925,110517693,MAPLE: RED,10.0,1,701 N CHURCH ST #9,POINT (514833.07991367107 3898923.9405269553),0,9th Street,35.2297,-80.835,1
1748926,110517694,MAPLE: RED,9.0,1,,POINT (514838.6127185281 3898929.157566385),0,9th Street,35.2297,-80.835,1
1748927,110517695,MAPLE: RED,9.0,1,,POINT (514842.661119606 3898932.9603890446),0,9th Street,35.2297,-80.835,1
1748928,110517696,MAPLE: RED,9.0,1,,POINT (514848.3087115951 3898938.103246467),0,9th Street,35.2297,-80.835,1
1748929,110517697,MAPLE: RED,8.0,1,,POINT (514855.74584764766 3898944.0320113935),0,9th Street,35.2297,-80.835,1
1748939,110517707,MAPLE: RED,4.0,1,224 W 10TH ST,POINT (514716.66044199286 3898952.0221517864),0,9th Street,35.2297,-80.835,1
1748963,110517731,MAPLE: RED,9.0,1,,POINT (512328.5611418178 3896766.4309259267),7,East/West,35.21194,-80.85917,1
1748964,110517732,MAPLE: RED,10.0,1,,POINT (512317.00279078045 3896772.1498385537),7,East/West,35.21194,-80.85917,1
1748965,110517733,MAPLE: RED,6.0,1,,POINT (512300.30898533517 3896781.5215244666),7,East/West,35.21194,-80.85917,1
1748966,110517734,MAPLE: RED,10.0,1,,POINT (512292.33243978 3896786.324872058),7,East/West,35.21194,-80.85917,1
1748967,110517735,MAPLE: RED,9.0,1,,POINT (512285.88169767946 3896790.1055337894),7,East/West,35.21194,-80.85917,1
1748980,110517748,MAPLE: RED,9.0,1,,POINT (512297.3013799124 3896798.6337603023),7,East/West,35.21194,-80.85917,1
1748981,110517749,MAPLE: RED,10.0,1,,POINT (512305.72129939724 3896793.7855497007),7,East/West,35.21194,-80.85917,1
1748982,110517750,MAPLE: RED,9.0,1,,POINT (512321.6782346689 3896784.7721916502),7,East/West,35.21194,-80.85917,1
1748987,110517755,MAPLE: RED,5.0,1,300 WESTWOOD AV,POINT (512750.90345823957 3897194.009011055),6,Bland,35.21583,-80.85528,1
1748988,110517756,MAPLE: RED,7.0,1,300 WESTWOOD AV,POINT (512756.62495681166 3897205.195841901),6,Bland,35.21583,-80.85528,1
1748989,110517757,MAPLE: RED,13.0,1,,POINT (512768.0708101907 3897224.1671915352),6,Bland,35.21583,-80.85528,1
1748990,110517758,MAPLE: RED,4.0,1,,POINT (512690.89090137364 3896895.04100501),6,Bland,35.21583,-80.85528,1
1748990,110517758,MAPLE: RED,4.0,1,,POINT (512690.89090137364 3896895.04100501),7,East/West,35.21194,-80.85917,1
1748991,110517759,MAPLE: RED,4.0,1,,POINT (512700.8195018345 3896889.801619879),6,Bland,35.21583,-80.85528,1
1748991,110517759,MAPLE: RED,4.0,1,,POINT (512700.8195018345 3896889.801619879),7,East/West,35.21194,-80.85917,1
1748992,110517760,MAPLE: RED,4.0,1,,POINT (512741.517739578 3897012.462678675),6,Bland,35.21583,-80.85528,1
1749406,110518174,MAPLE: RED,12.0,1,,POINT (514651.42847391375 3897693.846032507),2,CTC/Arena,35.225,-80.84139,1
1749406,110518174,MAPLE: RED,12.0,1,,POINT (514651.42847391375 3897693.846032507),3,3rd St/Convention,35.22361,-80.84306,1
1749419,110518187,MAPLE: RED,2.0,1,,POINT (514437.67636380513 3897525.9466991746),3,3rd St/Convention,35.22361,-80.84306,1
1749420,110518188,MAPLE: RED,13.0,1,,POINT (514471.16437155736 3897678.6095405254),2,CTC/Arena,35.225,-80.84139,1
1749420,110518188,MAPLE: RED,13.0,1,,POINT (514471.16437155736 3897678.6095405254),3,3rd St/Convention,35.22361,-80.84306,1
1749421,110518189,MAPLE: RED,5.0,1,,POINT (514294.1945598031 3897386.21563528),4,Brooklyn Village,35.22139,-80.84694,1
1749422,110518190,MAPLE: RED,6.0,1,,POINT (514279.00832086423 3897373.374796855),4,Brooklyn Village,35.22139,-80.84694,1
1749423,110518191,MAPLE: RED,3.0,1,,POINT (514235.53560685157 3897676.2857842413),2,CTC/Arena,35.225,-80.84139,1
1749423,110518191,MAPLE: RED,3.0,1,,POINT (514235.53560685157 3897676.2857842413),3,3rd St/Convention,35.22361,-80.84306,1
1749423,110518191,MAPLE: RED,3.0,1,,POINT (514235.53560685157 3897676.2857842413),4,Brooklyn Village,35.22139,-80.84694,1
1749424,110518192,MAPLE: RED,3.0,1,,POINT (514187.34045359463 3897636.1760467333),3,3rd St/Convention,35.22361,-80.84306,1
1749424,110518192,MAPLE: RED,3.0,1,,POINT (514187.34045359463 3897636.1760467333),4,Brooklyn Village,35.22139,-80.84694,1
1749476,110518244,MAPLE: RED,4.0,1,,POINT (515364.63537999254 3898645.600015319),0,9th Street,35.2297,-80.835,1
1749490,110518258,MAPLE: RED,4.0,1,,POINT (514309.02295820223 3897397.9579371624),4,Brooklyn Village,35.22139,-80.84694,1
1749491,110518259,MAPLE: RED,11.0,1,201 S COLLEGE ST,POINT (514198.3945609902 3897933.6224136204),2,CTC/Arena,35.225,-80.84139,1
1749491,110518259,MAPLE: RED,11.0,1,201 S COLLEGE ST,POINT (514198.3945609902 3897933.6224136204),3,3rd St/Convention,35.22361,-80.84306,1
1749491,110518259,MAPLE: RED,11.0,1,201 S COLLEGE ST,POINT (514198.3945609902 3897933.6224136204),4,Brooklyn Village,35.22139,-80.84694,1
1749492,110518260,MAPLE: RED,3.0,1,,POINT (514225.5407762659 3897668.0079444596),2,CTC/Arena,35.225,-80.84139,1
1749492,110518260,MAPLE: RED,3.0,1,,POINT (514225.5407762659 3897668.0079444596),3,3rd St/Convention,35.22361,-80.84306,1
1749492,110518260,MAPLE: RED,3.0,1,,POINT (514225.5407762659 3897668.0079444596),4,Brooklyn Village,35.22139,-80.84694,1
1749493,110518261,MAPLE: RED,3.0,1,,POINT (514216.5191050524 3897661.3120076377),3,3rd St/Convention,35.22361,-80.84306,1
1749493,110518261,MAPLE: RED,3.0,1,,POINT (514216.5191050524 3897661.3120076377),4,Brooklyn Village,35.22139,-80.84694,1
1749494,110518262,MAPLE: RED,3.0,1,,POINT (514206.89174802543 3897652.5479052016),3,3rd St/Convention,35.22361,-80.84306,1
1749494,110518262,MAPLE: RED,3.0,1,,POINT (514206.89174802543 3897652.5479052016),4,Brooklyn Village,35.22139,-80.84694,1
1749635,110518403,MAPLE: SUGAR,16.0,1,,POINT (514252.01363456156 3897907.2814096315),2,CTC/Arena,35.225,-80.84139,1
1749635,110518403,MAPLE: SUGAR,16.0,1,,POINT (514252.01363456156 3897907.2814096315),3,3rd St/Convention,35.22361,-80.84306,1
1749635,110518403,MAPLE: SUGAR,16.0,1,,POINT (514252.01363456156 3897907.2814096315),4,Brooklyn Village,35.22139,-80.84694,1
1749636,110518404,MAPLE: SUGAR,24.0,1,,POINT (514740.07373016846 3898907.3007295136),0,9th Street,35.2297,-80.835,1
1749662,110518430,MAPLE: SUGAR,5.0,1,,POINT (514985.41754578165 3898102.862144504),1,7th Street,35.22722,-80.83806,1
1749663,110518431,MAPLE: SUGAR,6.0,1,,POINT (514998.864096448 3898089.51978517),1,7th Street,35.22722,-80.83806,1
1749664,110518432,MAPLE: SUGAR,8.0,1,,POINT (515011.82354832976 3898075.8117350778),1,7th Street,35.22722,-80.83806,1
1749665,110518433,MAPLE: SUGAR,7.0,1,,POINT (515019.1581488269 3898068.1695384225),1,7th Street,35.22722,-80.83806,1
1749666,110518434,MAPLE: SUGAR,10.0,1,,POINT (514977.8844547978 3898082.559209323),1,7th Street,35.22722,-80.83806,1
1749667,110518435,MAPLE: SUGAR,7.0,1,,POINT (514972.13989811245 3898087.896199389),1,7th Street,35.22722,-80.83806,1
1749668,110518436,MAPLE: SUGAR,3.0,1,,POINT (514960.038254356 3898099.6605640263),0,9th Street,35.2297,-80.835,1
1749668,110518436,MAPLE: SUGAR,3.0,1,,POINT (514960.038254356 3898099.6605640263),1,7th Street,35.22722,-80.83806,1
1749669,110518437,MAPLE: SUGAR,2.0,1,,POINT (515066.6372777742 3898019.941267703),1,7th Street,35.22722,-80.83806,1
1749670,110518438,MAPLE: SUGAR,7.0,1,,POINT (515086.9426588921 3898000.162743177),1,7th Street,35.22722,-80.83806,1
1749671,110518439,MAPLE: SUGAR,11.0,1,,POINT (515091.895617284 3897994.907696489),1,7th Street,35.22722,-80.83806,1
1749672,110518440,MAPLE: SUGAR,6.0,1,,POINT (515107.66791455355 3897977.5602674787),1,7th Street,35.22722,-80.83806,1
1749678,110518446,MAPLE: SUGAR,5.0,1,704 E 7TH ST,POINT (515125.6958313411 3897925.5890019326),1,7th Street,35.22722,-80.83806,1
1749679,110518447,MAPLE: SUGAR,7.0,1,,POINT (515106.61214618053 3897952.043598418),1,7th Street,35.22722,-80.83806,1
1749680,110518448,MAPLE: SUGAR,12.0,1,,POINT (515095.6097581425 3897963.081962763),1,7th Street,35.22722,-80.83806,1
1749681,110518449,MAPLE: SUGAR,9.0,1,,POINT (515086.56330972724 3897972.300460818),1,7th Street,35.22722,-80.83806,1
1749682,110518450,MAPLE: SUGAR,9.0,1,704 E 7TH ST,POINT (515138.198521211 3897925.6721254815),1,7th Street,35.22722,-80.83806,1
1749683,110518451,MAPLE: SUGAR,4.0,1,,POINT (515078.49624185974 3897979.8194069136),1,7th Street,35.22722,-80.83806,1
1749684,110518452,MAPLE: SUGAR,4.0,1,,POINT (515072.6284749729 3897985.762774189),1,7th Street,35.22722,-80.83806,1
1749685,110518453,MAPLE: SUGAR,11.0,1,,POINT (515065.41539361596 3897993.0413441104),1,7th Street,35.22722,-80.83806,1
1749686,110518454,MAPLE: SUGAR,11.0,1,,POINT (515060.15919781255 3897997.892307495),1,7th Street,35.22722,-80.83806,1
1749687,110518455,MAPLE: SUGAR,5.0,1,,POINT (515052.8238697335 3898005.898165475),1,7th Street,35.22722,-80.83806,1
1749690,110518458,MAPLE: SUGAR,14.0,1,,POINT (514247.1223559951 3897912.9839673275),2,CTC/Arena,35.225,-80.84139,1
1749690,110518458,MAPLE: SUGAR,14.0,1,,POINT (514247.1223559951 3897912.9839673275),3,3rd St/Convention,35.22361,-80.84306,1
1749690,110518458,MAPLE: SUGAR,14.0,1,,POINT (514247.1223559951 3897912.9839673275),4,Brooklyn Village,35.22139,-80.84694,1
1749692,110518460,MAPLE: SUGAR,8.0,1,,POINT (514753.26500895934 3898879.4074040386),0,9th Street,35.2297,-80.835,1
1749693,110518461,MAPLE: SUGAR,6.0,1,,POINT (514746.3952681478 3898887.0350661343),0,9th Street,35.2297,-80.835,1
1749694,110518462,MAPLE: SUGAR,8.0,1,,POINT (514738.54827327013 3898895.3286916176),0,9th Street,35.2297,-80.835,1
1749695,110518463,MAPLE: SUGAR,6.0,1,,POINT (514732.295342073 3898902.517111957),0,9th Street,35.2297,-80.835,1
1749696,110518464,MAPLE: SUGAR,6.0,1,,POINT (514714.13717701595 3898921.3395591313),0,9th Street,35.2297,-80.835,1
1749702,110518470,MAPLE: SUGAR,2.0,1,,POINT (512705.1638860518 3897346.191159566),6,Bland,35.21583,-80.85528,1
1749703,110518471,MAPLE: SUGAR,2.0,1,,POINT (512696.2473981678 3897351.0393641),6,Bland,35.21583,-80.85528,1
1749770,110518538,MAPLE: SUGAR,20.0,1,,POINT (514257.51292054035 3897902.6732298573),2,CTC/Arena,35.225,-80.84139,1
1749770,110518538,MAPLE: SUGAR,20.0,1,,POINT (514257.51292054035 3897902.6732298573),3,3rd St/Convention,35.22361,-80.84306,1
1749771,110518539,MAPLE: SUGAR,21.0,1,,POINT (514749.56139806897 3898916.278109289),0,9th Street,35.2297,-80.835,1
1749772,110518540,MAPLE: SUGAR,20.0,1,,POINT (514743.5622106762 3898924.143397395),0,9th Street,35.2297,-80.835,1
1749794,110518562,MAPLE: SUGAR,25.0,1,,POINT (514298.9525749059 3897860.2149902913),2,CTC/Arena,35.225,-80.84139,1
1749794,110518562,MAPLE: SUGAR,25.0,1,,POINT (514298.9525749059 3897860.2149902913),3,3rd St/Convention,35.22361,-80.84306,1
1749794,110518562,MAPLE: SUGAR,25.0,1,,POINT (514298.9525749059 3897860.2149902913),4,Brooklyn Village,35.22139,-80.84694,1
1749796,110518564,MAPLE: SUGAR,4.0,1,201 W PARK AV,POINT (512859.88537135365 3896945.3137181243),6,Bland,35.21583,-80.85528,1
1749796,110518564,MAPLE: SUGAR,4.0,1,201 W PARK AV,POINT (512859.88537135365 3896945.3137181243),7,East/West,35.21194,-80.85917,1
1749825,110518593,MAPLE: SUGAR,6.0,1,,POINT (514961.23604135256 3898113.270089737),0,9th Street,35.2297,-80.835,1
1749825,110518593,MAPLE: SUGAR,6.0,1,,POINT (514961.23604135256 3898113.270089737),1,7th Street,35.22722,-80.83806,1
1749826,110518594,MAPLE: SUGAR,9.0,1,,POINT (514973.46101171814 3898100.6553670233),1,7th Street,35.22722,-80.83806,1
1749827,110518595,MAPLE: SUGAR,9.0,1,,POINT (514979.084311549 3898094.9543579775),1,7th Street,35.22722,-80.83806,1
1749828,110518596,MAPLE: SUGAR,7.0,1,,POINT (514985.44236471853 3898087.918243472),1,7th Street,35.22722,-80.83806,1
1749829,110518597,MAPLE: SUGAR,6.0,1,,POINT (514972.826555291 3898115.598183831),0,9th Street,35.2297,-80.835,1
1749829,110518597,MAPLE: SUGAR,6.0,1,,POINT (514972.826555291 3898115.598183831),1,7th Street,35.22722,-80.83806,1
1749830,110518598,MAPLE: SUGAR,10.0,1,,POINT (514980.0397212001 3898107.590864889),0,9th Street,35.2297,-80.835,1
1749830,110518598,MAPLE: SUGAR,10.0,1,,POINT (514980.0397212001 3898107.590864889),1,7th Street,35.22722,-80.83806,1
1749831,110518599,MAPLE: SUGAR,12.0,1,,POINT (515015.2923090612 3898044.715409053),1,7th Street,35.22722,-80.83806,1
1749832,110518600,MAPLE: SUGAR,8.0,1,,POINT (515010.64701019763 3898049.44538994),1,7th Street,35.22722,-80.83806,1
1749833,110518601,MAPLE: SUGAR,15.0,1,,POINT (515005.0246583777 3898054.5385588715),1,7th Street,35.22722,-80.83806,1
1749834,110518602,MAPLE: SUGAR,7.0,1,,POINT (514997.5681934572 3898061.573940488),1,7th Street,35.22722,-80.83806,1
1749835,110518603,MAPLE: SUGAR,4.0,1,,POINT (514992.0670404079 3898067.1531190407),1,7th Street,35.22722,-80.83806,1
1749836,110518604,MAPLE: SUGAR,13.0,1,,POINT (514985.09806812543 3898074.916774917),1,7th Street,35.22722,-80.83806,1
1749837,110518605,MAPLE: SUGAR,12.0,1,,POINT (514966.637169286 3898094.446881146),0,9th Street,35.2297,-80.835,1
1749837,110518605,MAPLE: SUGAR,12.0,1,,POINT (514966.637169286 3898094.446881146),1,7th Street,35.22722,-80.83806,1
1749838,110518606,MAPLE: SUGAR,11.0,1,,POINT (514953.31378718716 3898107.060870814),0,9th Street,35.2297,-80.835,1
1749838,110518606,MAPLE: SUGAR,11.0,1,,POINT (514953.31378718716 3898107.060870814),1,7th Street,35.22722,-80.83806,1
1749839,110518607,MAPLE: SUGAR,7.0,1,,POINT (515061.33493831067 3898025.231271923),1,7th Street,35.22722,-80.83806,1
