INCIDENT_REPORT_ID,LOCATION,ZIP,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,LOCATION_TYPE_DESCRIPTION,PLACE_TYPE_DESCRIPTION,PLACE_DETAIL_DESCRIPTION,HIGHEST_NIBRS_DESCRIPTION,date,year,hour,day_type,cluster,cluster_title,geometry,index_right,name,lat,lon,tempmax,tempmin,temp,precip,precipcover,cloudcover,humidity,windspeed,visibility,snow,conditions
20190624-0947-02,500 E 4TH ST,28202,35.22,-80.84,Central,476,Indoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,2019-06-24,2019,9,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.840194 35.222953),3,3rd St/Convention,35.22361,-80.84306,91.9,70.6,80.2,0.159,12.5,39.4,70.5,13.8,8.3,0.0,"Rain, Partially cloudy"
20250501-1902-01,800 E 3RD ST,28202,35.22,-80.84,Central,476,Outdoors,Open Area,Other - Open Area,Missing Person,2025-05-01,2025,19,Weekday,9,Non-Criminal Incident Reports,POINT (-80.840288 35.221303),3,3rd St/Convention,35.22361,-80.84306,83.7,64.9,73.1,0.0,0.0,59.6,64.6,15.4,9.8,0.0,Partially cloudy
20221204-0439-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Parking Lot,Public/Non-Residential,Government Building,Other Unlisted Non-Criminal,2022-12-04,2022,4,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,53.4,42.8,48.0,0.0,0.0,77.4,63.6,8.8,7.6,0.0,Partially cloudy
20221204-0439-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Parking Lot,Public/Non-Residential,Government Building,Other Unlisted Non-Criminal,2022-12-04,2022,4,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,53.4,42.8,48.0,0.0,0.0,77.4,63.6,8.8,7.6,0.0,Partially cloudy
20220110-2101-03,1700 SOUTH BV,28203,35.21,-80.86,Central,3,Indoors,Retail,Drug Store,Robbery,2022-01-10,2022,21,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.856643 35.212734),6,Bland,35.21583,-80.85528,51.0,38.3,45.0,0.0,0.0,43.7,40.5,14.3,9.8,0.0,Partially cloudy
20220110-2101-03,1700 SOUTH BV,28203,35.21,-80.86,Central,3,Indoors,Retail,Drug Store,Robbery,2022-01-10,2022,21,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.856643 35.212734),7,East/West,35.21194,-80.85917,51.0,38.3,45.0,0.0,0.0,43.7,40.5,14.3,9.8,0.0,Partially cloudy
20250119-0206-02,400 N COLLEGE ST,28202,35.23,-80.84,Central,476,Parking Lot,Public/Non-Residential,Other - Public/Non-Residential,Theft From Motor Vehicle,2025-01-19,2025,2,Sunday,1,Property Theft and Vandalism,POINT (-80.838701 35.228585),0,9th Street,35.2297,-80.835,58.7,33.0,47.0,0.1,8.33,80.2,75.6,20.7,6.6,0.0,"Rain, Partially cloudy"
20250119-0206-02,400 N COLLEGE ST,28202,35.23,-80.84,Central,476,Parking Lot,Public/Non-Residential,Other - Public/Non-Residential,Theft From Motor Vehicle,2025-01-19,2025,2,Sunday,1,Property Theft and Vandalism,POINT (-80.838701 35.228585),1,7th Street,35.22722,-80.83806,58.7,33.0,47.0,0.1,8.33,80.2,75.6,20.7,6.6,0.0,"Rain, Partially cloudy"
20250119-0206-02,400 N COLLEGE ST,28202,35.23,-80.84,Central,476,Parking Lot,Public/Non-Residential,Other - Public/Non-Residential,Theft From Motor Vehicle,2025-01-19,2025,2,Sunday,1,Property Theft and Vandalism,POINT (-80.838701 35.228585),2,CTC/Arena,35.225,-80.84139,58.7,33.0,47.0,0.1,8.33,80.2,75.6,20.7,6.6,0.0,"Rain, Partially cloudy"
20250513-1441-01,1400 S TRYON ST,28203,35.22,-80.86,Central,339,Outdoors,Open Area,Street/Highway,Theft From Motor Vehicle,2025-05-13,2025,14,Weekday,1,Property Theft and Vandalism,POINT (-80.855588 35.216686),6,Bland,35.21583,-80.85528,78.1,65.7,71.0,0.112,29.17,87.1,79.4,8.9,8.9,0.0,"Rain, Partially cloudy"
20210907-1128-01,1600 SOUTH BV,28203,35.21,-80.86,Central,3,Parking Lot,Public/Non-Residential,Other - Public/Non-Residential,All Other Offenses,2021-09-07,2021,11,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.855609 35.213671),6,Bland,35.21583,-80.85528,87.7,64.8,76.0,0.0,0.0,45.1,69.2,6.9,9.7,0.0,Partially cloudy
20210907-1128-01,1600 SOUTH BV,28203,35.21,-80.86,Central,3,Parking Lot,Public/Non-Residential,Other - Public/Non-Residential,All Other Offenses,2021-09-07,2021,11,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.855609 35.213671),7,East/West,35.21194,-80.85917,87.7,64.8,76.0,0.0,0.0,45.1,69.2,6.9,9.7,0.0,Partially cloudy
20171130-1140-00,100 E 7TH ST,28202,35.23,-80.84,Central,476,Indoors,Public/Non-Residential,Government Building,Missing Person,2017-11-30,2017,11,Weekday,9,Non-Criminal Incident Reports,POINT (-80.839786 35.229505),0,9th Street,35.2297,-80.835,67.1,35.4,52.8,0.0,0.0,35.0,69.7,5.0,9.9,0.0,Partially cloudy
20171130-1140-00,100 E 7TH ST,28202,35.23,-80.84,Central,476,Indoors,Public/Non-Residential,Government Building,Missing Person,2017-11-30,2017,11,Weekday,9,Non-Criminal Incident Reports,POINT (-80.839786 35.229505),1,7th Street,35.22722,-80.83806,67.1,35.4,52.8,0.0,0.0,35.0,69.7,5.0,9.9,0.0,Partially cloudy
20180111-1614-02,100 EAST BV,28204,35.21,-80.86,Central,388,Outdoors,Open Area,Street/Highway,All Other Offenses,2018-01-11,2018,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.858829 35.212574),6,Bland,35.21583,-80.85528,65.4,44.9,54.5,0.154,54.17,100.0,88.8,13.0,5.9,0.0,"Rain, Overcast"
20180111-1614-02,100 EAST BV,28204,35.21,-80.86,Central,388,Outdoors,Open Area,Street/Highway,All Other Offenses,2018-01-11,2018,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.858829 35.212574),7,East/West,35.21194,-80.85917,65.4,44.9,54.5,0.154,54.17,100.0,88.8,13.0,5.9,0.0,"Rain, Overcast"
20231101-0348-00,200 E 6TH ST,28202,35.23,-80.84,Central,476,Parking Deck,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,2023-11-01,2023,3,Weekday,1,Property Theft and Vandalism,POINT (-80.839745 35.227841),0,9th Street,35.2297,-80.835,52.8,38.0,44.5,0.0,0.0,14.5,44.1,16.3,9.9,0.0,Clear
20231101-0348-00,200 E 6TH ST,28202,35.23,-80.84,Central,476,Parking Deck,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,2023-11-01,2023,3,Weekday,1,Property Theft and Vandalism,POINT (-80.839745 35.227841),1,7th Street,35.22722,-80.83806,52.8,38.0,44.5,0.0,0.0,14.5,44.1,16.3,9.9,0.0,Clear
20231101-0348-00,200 E 6TH ST,28202,35.23,-80.84,Central,476,Parking Deck,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,2023-11-01,2023,3,Weekday,1,Property Theft and Vandalism,POINT (-80.839745 35.227841),2,CTC/Arena,35.225,-80.84139,52.8,38.0,44.5,0.0,0.0,14.5,44.1,16.3,9.9,0.0,Clear
20250123-1434-01,400 E 4TH ST,28202,35.22,-80.84,Central,476,Parking Lot,Commercial Place,Other - Commercial Place,Theft From Motor Vehicle,2025-01-23,2025,14,Weekday,1,Property Theft and Vandalism,POINT (-80.841164 35.223788),2,CTC/Arena,35.225,-80.84139,38.1,19.6,27.7,0.0,0.0,70.4,49.3,7.5,9.8,0.0,Partially cloudy
20250123-1434-01,400 E 4TH ST,28202,35.22,-80.84,Central,476,Parking Lot,Commercial Place,Other - Commercial Place,Theft From Motor Vehicle,2025-01-23,2025,14,Weekday,1,Property Theft and Vandalism,POINT (-80.841164 35.223788),3,3rd St/Convention,35.22361,-80.84306,38.1,19.6,27.7,0.0,0.0,70.4,49.3,7.5,9.8,0.0,Partially cloudy
20190214-1604-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Indoors,Commercial Place,Office,Missing Person,2019-02-14,2019,16,Weekday,9,Non-Criminal Incident Reports,POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,60.6,30.2,47.7,0.0,0.0,56.7,42.5,11.6,9.9,0.0,Partially cloudy
20190214-1604-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Indoors,Commercial Place,Office,Missing Person,2019-02-14,2019,16,Weekday,9,Non-Criminal Incident Reports,POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,60.6,30.2,47.7,0.0,0.0,56.7,42.5,11.6,9.9,0.0,Partially cloudy
20230507-0339-00,1500 S CHURCH ST,28203,35.22,-80.86,Central,339,Outdoors,Open Area,Street/Highway,Intimidation,2023-05-07,2023,3,Sunday,7,"""Financial and Personal Crimes""",POINT (-80.858398 35.21775),6,Bland,35.21583,-80.85528,79.0,58.4,69.2,0.0,0.0,45.1,69.1,14.0,9.9,0.0,Partially cloudy
20250214-1112-03,400 N TRYON ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Motor Vehicle Theft,2025-02-14,2025,11,Weekday,1,Property Theft and Vandalism,POINT (-80.839786 35.229505),0,9th Street,35.2297,-80.835,50.0,33.5,41.9,0.0,0.0,27.8,46.0,10.5,9.9,0.0,Partially cloudy
20250214-1112-03,400 N TRYON ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Motor Vehicle Theft,2025-02-14,2025,11,Weekday,1,Property Theft and Vandalism,POINT (-80.839786 35.229505),1,7th Street,35.22722,-80.83806,50.0,33.5,41.9,0.0,0.0,27.8,46.0,10.5,9.9,0.0,Partially cloudy
20230920-1319-03,600 E TRADE ST,28202,35.22,-80.84,Central,476,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,2023-09-20,2023,13,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,81.8,62.2,72.3,0.0,0.0,85.5,61.5,6.4,9.8,0.0,Partially cloudy
20230920-1319-03,600 E TRADE ST,28202,35.22,-80.84,Central,476,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,2023-09-20,2023,13,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,81.8,62.2,72.3,0.0,0.0,85.5,61.5,6.4,9.8,0.0,Partially cloudy
20230102-1941-04,200 N CHURCH ST,28202,35.23,-80.84,Central,476,Outdoors,Commercial Place,Bar/Tavern/Nightclub,Other Unlisted Non-Criminal,2023-01-02,2023,19,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.843025 35.228926),2,CTC/Arena,35.225,-80.84139,68.8,50.9,57.7,0.0,0.0,82.2,86.5,7.7,5.9,0.0,Partially cloudy
20220726-0355-00,1900 S TRYON ST,28202,35.21,-80.86,Central,388,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,2022-07-26,2022,3,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.864091 35.21309),7,East/West,35.21194,-80.85917,88.9,74.6,79.9,0.029,8.33,70.5,79.1,18.5,9.9,0.0,"Rain, Partially cloudy"
20220620-0610-00,100 S TRYON ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Robbery,2022-06-20,2022,6,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.843083 35.227199),2,CTC/Arena,35.225,-80.84139,83.6,57.5,72.8,0.0,0.0,49.1,43.6,8.4,9.9,0.0,Partially cloudy
20220620-0610-00,100 S TRYON ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Robbery,2022-06-20,2022,6,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.843083 35.227199),3,3rd St/Convention,35.22361,-80.84306,83.6,57.5,72.8,0.0,0.0,49.1,43.6,8.4,9.9,0.0,Partially cloudy
20201024-2125-01,200 WEST BV,28203,35.21,-80.86,Central,388,Outdoors,Open Area,Street/Highway,All Other Offenses,2020-10-24,2020,21,Saturday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.860153 35.213197),7,East/West,35.21194,-80.85917,83.1,59.9,70.8,0.0,0.0,41.0,76.3,7.9,9.6,0.0,Partially cloudy
20180626-0324-02,200 EAST BV,28203,35.21,-80.86,Central,3,Parking Lot,Retail,Gas Station,Motor Vehicle Theft,2018-06-26,2018,3,Weekday,1,Property Theft and Vandalism,POINT (-80.857709 35.211751),7,East/West,35.21194,-80.85917,84.2,70.1,75.5,0.454,29.17,88.0,84.5,9.1,9.4,0.0,"Rain, Partially cloudy"
20180611-1452-00,200 S COLLEGE ST,28244,35.23,-80.84,Central,476,Indoors,Commercial Place,Other - Commercial Place,All Other Offenses,2018-06-11,2018,14,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.843098 35.225467),2,CTC/Arena,35.225,-80.84139,89.7,72.0,79.8,0.075,8.33,68.1,73.5,13.9,8.5,0.0,"Rain, Partially cloudy"
20180611-1452-00,200 S COLLEGE ST,28244,35.23,-80.84,Central,476,Indoors,Commercial Place,Other - Commercial Place,All Other Offenses,2018-06-11,2018,14,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.843098 35.225467),3,3rd St/Convention,35.22361,-80.84306,89.7,72.0,79.8,0.075,8.33,68.1,73.5,13.9,8.5,0.0,"Rain, Partially cloudy"
20201017-0255-00,300 N DAVIDSON ST,28202,35.22,-80.84,Central,476,Parking Lot,Residential,Public Housing Private,Theft From Motor Vehicle,2020-10-17,2020,2,Saturday,1,Property Theft and Vandalism,POINT (-80.835845 35.224467),1,7th Street,35.22722,-80.83806,65.0,43.6,55.8,0.0,0.0,25.2,54.2,12.1,9.9,0.0,Partially cloudy
20201020-1053-01,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Missing Person,2020-10-20,2020,10,Weekday,9,Non-Criminal Incident Reports,POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,78.7,49.9,63.6,0.0,0.0,41.2,76.1,4.7,9.6,0.0,Partially cloudy
20201020-1053-01,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Missing Person,2020-10-20,2020,10,Weekday,9,Non-Criminal Incident Reports,POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,78.7,49.9,63.6,0.0,0.0,41.2,76.1,4.7,9.6,0.0,Partially cloudy
20201020-1053-01,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Missing Person,2020-10-20,2020,10,Weekday,9,Non-Criminal Incident Reports,POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,78.7,49.9,63.6,0.0,0.0,41.2,76.1,4.7,9.6,0.0,Partially cloudy
20171012-1418-01,200 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Commercial Place,Other - Commercial Place,Pocket-Picking,2017-10-12,2017,14,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,86.8,71.5,76.7,0.0,0.0,64.8,84.0,14.5,7.6,0.0,Partially cloudy
20171012-1418-01,200 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Commercial Place,Other - Commercial Place,Pocket-Picking,2017-10-12,2017,14,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,86.8,71.5,76.7,0.0,0.0,64.8,84.0,14.5,7.6,0.0,Partially cloudy
20171012-1418-01,200 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Commercial Place,Other - Commercial Place,Pocket-Picking,2017-10-12,2017,14,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,86.8,71.5,76.7,0.0,0.0,64.8,84.0,14.5,7.6,0.0,Partially cloudy
20190522-1820-05,100 W TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,All Other Thefts,2019-05-22,2019,18,Weekday,1,Property Theft and Vandalism,POINT (-80.843083 35.227199),2,CTC/Arena,35.225,-80.84139,79.9,67.9,73.7,0.0,0.0,56.3,68.5,11.6,7.5,0.0,Partially cloudy
20190522-1820-05,100 W TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,All Other Thefts,2019-05-22,2019,18,Weekday,1,Property Theft and Vandalism,POINT (-80.843083 35.227199),3,3rd St/Convention,35.22361,-80.84306,79.9,67.9,73.7,0.0,0.0,56.3,68.5,11.6,7.5,0.0,Partially cloudy
20200814-0326-00,200 EAST BV,28203,35.21,-80.86,Central,3,Outdoors,Retail,Gas Station,All Other Offenses,2020-08-14,2020,3,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.857709 35.211751),7,East/West,35.21194,-80.85917,88.5,72.0,79.0,0.011,4.17,57.1,77.6,8.1,9.7,0.0,"Rain, Partially cloudy"
20250628-0905-03,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Simple Assault,2025-06-28,2025,9,Saturday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,91.4,73.6,81.6,0.002,8.33,53.1,68.5,13.3,9.6,0.0,"Rain, Partially cloudy"
20250628-0905-03,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Simple Assault,2025-06-28,2025,9,Saturday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,91.4,73.6,81.6,0.002,8.33,53.1,68.5,13.3,9.6,0.0,"Rain, Partially cloudy"
20250628-0905-03,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Simple Assault,2025-06-28,2025,9,Saturday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,91.4,73.6,81.6,0.002,8.33,53.1,68.5,13.3,9.6,0.0,"Rain, Partially cloudy"
20200526-0012-00,400 EAST BV,28203,35.21,-80.86,Providence,3,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,2020-05-26,2020,0,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.855405 35.210013),7,East/West,35.21194,-80.85917,76.8,69.1,72.1,0.001,4.17,74.7,74.8,10.6,9.6,0.0,"Rain, Partially cloudy"
20240604-1203-04,100 WINONA ST,28203,35.22,-80.86,Central,339,Parking Lot,Commercial Place,Bar/Tavern/Nightclub,Theft From Motor Vehicle,2024-06-04,2024,12,Weekday,1,Property Theft and Vandalism,POINT (-80.855588 35.216686),6,Bland,35.21583,-80.85528,86.5,70.8,75.4,0.376,20.83,77.0,77.0,9.3,9.0,0.0,"Rain, Partially cloudy"
20220801-1622-03,600 S TRYON ST,28202,35.22,-80.85,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Other Unlisted Non-Criminal,2022-08-01,2022,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.848521 35.223455),4,Brooklyn Village,35.22139,-80.84694,83.7,74.0,79.6,0.001,4.17,69.5,73.5,11.1,9.7,0.0,"Rain, Partially cloudy"
20220607-0252-01,300 N COLLEGE ST,28201,35.23,-80.84,Central,476,Outdoors,Commercial Place,Bar/Tavern/Nightclub,All Other Thefts,2022-06-07,2022,2,Weekday,1,Property Theft and Vandalism,POINT (-80.839745 35.227841),0,9th Street,35.2297,-80.835,83.5,66.0,75.4,0.0,0.0,62.0,68.0,10.5,9.8,0.0,Partially cloudy
20220607-0252-01,300 N COLLEGE ST,28201,35.23,-80.84,Central,476,Outdoors,Commercial Place,Bar/Tavern/Nightclub,All Other Thefts,2022-06-07,2022,2,Weekday,1,Property Theft and Vandalism,POINT (-80.839745 35.227841),1,7th Street,35.22722,-80.83806,83.5,66.0,75.4,0.0,0.0,62.0,68.0,10.5,9.8,0.0,Partially cloudy
20220607-0252-01,300 N COLLEGE ST,28201,35.23,-80.84,Central,476,Outdoors,Commercial Place,Bar/Tavern/Nightclub,All Other Thefts,2022-06-07,2022,2,Weekday,1,Property Theft and Vandalism,POINT (-80.839745 35.227841),2,CTC/Arena,35.225,-80.84139,83.5,66.0,75.4,0.0,0.0,62.0,68.0,10.5,9.8,0.0,Partially cloudy
20180909-1936-01,200 E TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Public/Non-Residential,Other - Public/Non-Residential,All Other Thefts,2018-09-09,2018,19,Sunday,1,Property Theft and Vandalism,POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,86.6,74.5,78.4,0.566,16.67,84.2,83.3,12.0,9.7,0.0,"Rain, Partially cloudy"
20180909-1936-01,200 E TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Public/Non-Residential,Other - Public/Non-Residential,All Other Thefts,2018-09-09,2018,19,Sunday,1,Property Theft and Vandalism,POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,86.6,74.5,78.4,0.566,16.67,84.2,83.3,12.0,9.7,0.0,"Rain, Partially cloudy"
20180909-1936-01,200 E TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Public/Non-Residential,Other - Public/Non-Residential,All Other Thefts,2018-09-09,2018,19,Sunday,1,Property Theft and Vandalism,POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,86.6,74.5,78.4,0.566,16.67,84.2,83.3,12.0,9.7,0.0,"Rain, Partially cloudy"
20240605-1818-05,700 E 7TH ST,28202,35.22,-80.83,Central,476,Parking Deck,Residential,Apartment/Duplex Private Res,Drug/Narcotic Violations,2024-06-05,2024,18,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.833784 35.224416),1,7th Street,35.22722,-80.83806,83.1,69.7,74.3,0.007,20.83,76.5,81.6,10.9,9.8,0.0,"Rain, Partially cloudy"
20231213-1150-00,400 E MOREHEAD ST,28202,35.22,-80.85,Providence,3,Indoors,Commercial Place,Fitness Center,All Other Thefts,2023-12-13,2023,11,Weekday,1,Property Theft and Vandalism,POINT (-80.848905 35.218651),4,Brooklyn Village,35.22139,-80.84694,60.2,30.7,43.7,0.001,4.17,54.9,61.7,7.3,9.6,0.0,"Snow, Rain, Partially cloudy"
20231213-1150-00,400 E MOREHEAD ST,28202,35.22,-80.85,Providence,3,Indoors,Commercial Place,Fitness Center,All Other Thefts,2023-12-13,2023,11,Weekday,1,Property Theft and Vandalism,POINT (-80.848905 35.218651),5,Carson,35.21889,-80.85083,60.2,30.7,43.7,0.001,4.17,54.9,61.7,7.3,9.6,0.0,"Snow, Rain, Partially cloudy"
20180313-0952-00,200 E BLAND ST,28203,35.22,-80.85,Central,3,Parking Deck,Residential,Apartment/Duplex Private Res,All Other Thefts,2018-03-13,2018,9,Weekday,1,Property Theft and Vandalism,POINT (-80.854286 35.217008),6,Bland,35.21583,-80.85528,52.1,33.2,42.9,0.0,0.0,48.0,47.6,12.3,9.9,0.0,Partially cloudy
20180821-0015-03,700 S COLLEGE ST,28202,35.22,-80.85,Central,476,Outdoors,Open Area,Other - Open Area,Purse-Snatching,2018-08-21,2018,0,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.849271 35.221366),4,Brooklyn Village,35.22139,-80.84694,84.8,72.9,77.9,0.058,16.67,76.0,86.2,12.2,9.5,0.0,"Rain, Partially cloudy"
20180821-0015-03,700 S COLLEGE ST,28202,35.22,-80.85,Central,476,Outdoors,Open Area,Other - Open Area,Purse-Snatching,2018-08-21,2018,0,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.849271 35.221366),5,Carson,35.21889,-80.85083,84.8,72.9,77.9,0.058,16.67,76.0,86.2,12.2,9.5,0.0,"Rain, Partially cloudy"
20250804-1237-02,600 E 4TH ST,28202,35.22,-80.84,Central,476,Outdoors,Open Area,Public Park/Playground,Simple Assault,2025-08-04,2025,12,Weekday,4,Sexual Violent Crimes,POINT (-80.839211 35.2221),2,CTC/Arena,35.225,-80.84139,80.0,66.6,71.2,0.325,25.0,91.3,73.9,10.0,8.7,0.0,"Rain, Overcast"
20250804-1237-02,600 E 4TH ST,28202,35.22,-80.84,Central,476,Outdoors,Open Area,Public Park/Playground,Simple Assault,2025-08-04,2025,12,Weekday,4,Sexual Violent Crimes,POINT (-80.839211 35.2221),3,3rd St/Convention,35.22361,-80.84306,80.0,66.6,71.2,0.325,25.0,91.3,73.9,10.0,8.7,0.0,"Rain, Overcast"
20240313-0813-00,900 N COLLEGE ST,28206,35.23,-80.83,Central,476,Indoors,Residential,Private Residence,Impersonation,2024-03-13,2024,8,Weekday,8,Fraudulent Identity Crimes,POINT (-80.832622 35.232917),0,9th Street,35.2297,-80.835,75.6,43.2,61.3,0.0,0.0,34.2,35.5,6.2,9.9,0.0,Partially cloudy
20230324-1009-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,2023-03-24,2023,10,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,83.8,60.2,71.5,0.0,0.0,30.8,55.5,19.7,9.6,0.0,Partially cloudy
20230324-1009-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,2023-03-24,2023,10,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,83.8,60.2,71.5,0.0,0.0,30.8,55.5,19.7,9.6,0.0,Partially cloudy
